Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original Name,Needs Review,Confidence Score
Dzofilm,Arles,25,T1.8,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm DZOFilm Arles FF / VV Prime T1.8,False,0.7666666666666667
Dzofilm,Arles,35,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm DZOFilm Arles FF / VV Prime T1.4,False,0.7666666666666667
Dzofilm,Arles,40,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm DZOFilm Arles FF / VV Prime T1.4,False,0.7666666666666667
Dzofilm,Arles,50,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm DZOFilm Arles FF / VV Prime T1.4,False,0.7666666666666667
Dzofilm,Arles,75,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm DZOFilm Arles FF / VV Prime T1.4,False,0.7666666666666667
Dzofilm,Arles,100,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm DZOFilm Arles FF / VV Prime T1.4,False,0.7741935483870968
Dzofilm,Arles,135,T1.8,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm DZOFilm Arles FF / VV Prime T1.8,False,0.7741935483870968
Dzofilm,Arles,180,T2.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm DZOFilm Arles FF / VV Prime T2.4,False,0.7741935483870968
Dzofilm,Vespid Retro,16,T2.8,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16mm DZOFILM Vespid Retro FF T2.8,False,0.8571428571428571
Dzofilm,Vespid Retro,25,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm DZOFILM Vespid Retro FF T2.1,False,0.8571428571428571
Dzofilm,Vespid Retro,35,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm DZOFILM Vespid Retro FF T2.1,False,0.8571428571428571
Dzofilm,Vespid Retro,50,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm DZOFILM Vespid Retro FF T2.1,False,0.8571428571428571
Dzofilm,Vespid Retro,75,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm DZOFILM Vespid Retro FF T2.1,False,0.8571428571428571
Dzofilm,Vespid Retro,100,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm DZOFILM Vespid Retro FF T2.1,False,0.8620689655172413
Dzofilm,Vespid Retro,125,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,125mm DZOFILM Vespid Retro FF T2.1,False,0.8620689655172413
Zero Optik,,21,T2.2,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,21mm Olympus T2.2 - Zero Optik,False,0.6
Zero Optik,,24,T2.2,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,24mm Olympus T2.2 - Zero Optik,False,0.6
Zero Optik,,28,T2.2,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,28mm Olympus T2.2 - Zero Optik,False,0.6
Zero Optik,,35,T2.2,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,35mm Olympus T2.2 - Zero Optik,False,0.6
Zero Optik,,40,T2.2,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,40mm Olympus T2.2 - Zero Optik,False,0.6
Zero Optik,,50,T1.3,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,50mm Olympus T1.3 - Zero Optik,False,0.6
Zero Optik,,60,T1.7,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,60mm Olympus T1.7 - Zero Optik,False,0.6
Zero Optik,,85,T2.1,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,85mm Olympus T2.1 - Zero Optik,False,0.6
Zero Optik,,100,T2.1,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,100mm Olympus T2.1 - Zero Optik,False,0.6153846153846154
Zero Optik,,135,T2.9,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,135mm Olympus T2.9- Zero Optik,False,0.6153846153846154
Zero Optik,,180,T2.9,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,180mm Olympus T2.9- Zero Optik,False,0.6153846153846154
,,110,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,110mm Tamashii T1.9,True,0.4117647058823529
,,27-128,T3.6,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-128mm Renaissance T3.6,True,0.391304347826087
Dzofilm,Pavo,32,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm DZOFilm PAVO Anamorphic T2.1,True,0.5862068965517241
Dzofilm,Pavo,40,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm DZOFilm PAVO Anamorphic T2.1,True,0.5862068965517241
Dzofilm,Pavo,55,T2.2,Prime,,,Anamorphic,2x,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm DZOFilm PAVO 2x Anamorphic T2.2,True,0.5483870967741935
Dzofilm,Pavo,55,T2.3,Prime,,,Anamorphic,2x,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm DZOFilm PAVO 2x Anamorphic T2.3,True,0.5483870967741935
Dzofilm,Pavo,55,T2.4,Prime,,,Anamorphic,2x,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm DZOFilm PAVO 2x Anamorphic T2.4,True,0.5483870967741935
Dzofilm,Pavo,65,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm DZOFilm PAVO Anamorphic T2.8,True,0.5862068965517241
Dzofilm,Pavo,75,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm DZOFilm PAVO Anamorphic T2.1,True,0.5862068965517241
Dzofilm,Pavo,135,T2.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm DZOFilm PAVO Anamorphic T2.5,False,0.6
Dzofilm,Pavo,180,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm DZOFilm PAVO Anamorphic T2.8,False,0.6
Dzofilm,Pavo,28,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm DZOFilm PAVO Blue Anamorphic T2.1,True,0.5151515151515151
Dzofilm,Pavo,40,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm DZOFilm PAVO Blue Anamorphic T2.1,True,0.5151515151515151
Dzofilm,Pavo,55,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm DZOFilm PAVO Blue Anamorphic T2.1,True,0.5151515151515151
Dzofilm,Pavo,65,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm DZOFilm PAVO Blue Anamorphic T2.8,True,0.5151515151515151
Dzofilm,Pavo,75,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm DZOFilm PAVO Blue Anamorphic T2.1,True,0.5151515151515151
Dzofilm,Pavo,135,T2.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.5,True,0.5294117647058824
Dzofilm,Pavo,135,T2.6,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.6,True,0.5294117647058824
Dzofilm,Pavo,135,T2.7,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.7,True,0.5294117647058824
Dzofilm,Pavo,135,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.8,True,0.5294117647058824
Dzofilm,Pavo,135,T2.9,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.9,True,0.5294117647058824
Second Reef,Coral,35,T2.8,Prime,FF,EF,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Second Reef Coral FF Anamorphic T2.8,False,0.6
Second Reef,Coral,50,T2.6,Prime,FF,EF,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Second Reef Coral FF Anamorphic T2.6,False,0.6
Second Reef,Coral,75,T2.8,Prime,FF,EF,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Second Reef Coral FF Anamorphic T2.8,False,0.6
Second Reef,Coral,90,T2.8,Prime,FF,EF,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Second Reef Coral FF Anamorphic T2.8,False,0.6
Scorpio,,20,T2.8,Prime,FULL FRAME,,Anamorphic,,,,,,,,,,,,,,,,,,,,NOT FULL FRAME,,,,,,,,20mm Scorpio Anamorphic T2.8 (NOT FULL FRAME),False,0.6410256410256411
Scorpio,,25,T2.2,Prime,FULL FRAME,,Anamorphic,,,,,,,,,,,,,,,,,,,,NOT FULL FRAME,,,,,,,,25mm Scorpio Anamorphic T2.2 (NOT FULL FRAME),False,0.6410256410256411
Scorpio,,35,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Scorpio Anamorphic T2.2,True,0.52
Scorpio,,40,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Scorpio Anamorphic T2.2,True,0.52
Scorpio,,50,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Scorpio Anamorphic T2.2,True,0.52
Scorpio,,75,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Scorpio Anamorphic T2.2,True,0.52
Scorpio,,100,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Scorpio Anamorphic T2.2,True,0.5384615384615384
Scorpio,,135,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Scorpio Anamorphic T2.2,True,0.5384615384615384
Scorpio,,150,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm Scorpio Anamorphic T2.8,True,0.5384615384615384
Tls,,20,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,20mm Super Baltar T2.3 TLS,True,0.4090909090909091
Tls,,25,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,25mm Super Baltar T2.3 TLS,True,0.4090909090909091
Tls,,35,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,35mm Super Baltar T2.3 TLS,True,0.4090909090909091
Tls,,50,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm Super Baltar T2.3 TLS,True,0.4090909090909091
Tls,,75,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,75mm Super Baltar T2.3 TLS,True,0.4090909090909091
Tls,,100,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,100mm Super Baltar T2.3 TLS,True,0.4347826086956521
,,20,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm Super Baltar T2.3,True,0.3157894736842105
,,25,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Super Baltar T2.3,True,0.3157894736842105
,,35,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Super Baltar T2.3,True,0.3157894736842105
,,50,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Super Baltar T2.3,True,0.3157894736842105
,,75,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Super Baltar T2.3,True,0.3157894736842105
,,100,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Super Baltar T2.3,True,0.35
,,58,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HELIOS 44-2 58MM T2.0 - MF20""",True,0.25
,,85,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HELIOS 40-2 85MM T1.5 - MF2'7""",True,0.24
Optika,Elite,12,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm Optika/Elite T2.0,False,0.85
,,58,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,58mm Helios 44-2 T2.0,True,0.3333333333333333
,,85,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Helios 44-2 T2.0,True,0.3333333333333333
Petzval,,58,T2.1,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,58mm Petzval Prime Lens T2.1 - TLS,False,0.6428571428571429
Petzval,,85,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,85mm Petzval Prime Lens T2.3 - TLS,False,0.6428571428571429
Petzval,Swing Shift,145,T4,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,145mm Petzval Swing Shift T4,False,0.9166666666666666
Petzval,Swing Shift,165,T4.7,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,165mm Petzval Swing Shift T4.7,False,0.9230769230769232
,,50,T4.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Flow Motion Blutar FX Lens T4.0,True,0.2
,,50,T4.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Flow Motion Flare FX Lens T4.0,True,0.2068965517241379
,,40,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Blurtar T2.3,True,0.4
,,75,T3.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Blurtar T3.8,True,0.4
,Swing Shift,14,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm Swing Shift T2.8,False,0.8888888888888888
Cci,Swing Shift,18,T3.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm CCI Swing Shift T3.8,False,0.9047619047619048
Cci,Swing Shift,24,T3.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm CCI Swing Shift T3.8,False,0.9047619047619048
Cci,Swing Shift,28,T3.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm CCI Swing Shift T3.8,False,0.9047619047619048
Cci,Swing Shift,50,T4.0,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm CCI Swing Shift T4.0,False,0.9047619047619048
Cci,Swing Shift,60,T3.5,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,60mm CCI Swing Shift T3.5,False,0.9047619047619048
Cci,Swing Shift,80,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,80mm CCI Swing Shift T2.8,False,0.9047619047619048
Cci,Swing Shift,110,T2.4,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,110mm CCI Swing Shift T2.4,False,0.9090909090909092
,Swing Shift,100,T9.2,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Lustrar Swing Shift T9.2,False,0.6538461538461539
Arri,,24,T4.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Arri Tilt Focus Lens T4.0,True,0.4
Arri,,45,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,45mm Arri Tilt Focus Lens T2.8,True,0.4
Arri,,90,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Arri Tilt Focus Lens T2.8,True,0.4
Arri,Shift and Tilt,18,T3.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Arri Shift and Tilt T3.8,False,0.88
Arri,Shift and Tilt,20,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm Arri Shift and Tilt T2.8,False,0.88
Arri,Shift and Tilt,24,T4.0,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Arri Shift and Tilt T4.0,False,0.9166666666666666
Arri,,28,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm Arri Shift & Tilt T2.8,True,0.4545454545454545
Arri,Shift and Tilt,45,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,45mm Arri Shift and Tilt T2.8,False,0.88
Arri,,60,T3.5,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,60mm Arri Shift & Tilt T3.5,True,0.4545454545454545
Arri,,80,T1.9,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,80mm Arri Shift & Tilt T1.9,True,0.4545454545454545
Arri,Shift and Tilt,90,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Arri Shift and Tilt T2.8,False,0.88
Arri,Shift and Tilt,110,T2,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,110mm Arri Shift and Tilt T2,False,0.875
Arri,Shift and Tilt,150,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm Arri Shift and Tilt T2.8,False,0.92
,,1000,T4.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000mm Clairmont T4.5 Lens,True,0.3478260869565217
Laowa,Proteus,100,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver Module,,,,,,,,100mm Laowa Proteus Anamorphic T2 - (Silver Module),False,0.6590909090909091
,V-Lite,140,T3.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,140mm V-Lite Anamorphic T3.5,True,0.48
Hawk,V-Lite,28,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,Vintage,,,,,,28mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3,True,0.3947368421052631
Hawk,V-Lite,35,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,Vintage,,,,,,35mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3,True,0.3947368421052631
Hawk,V-Lite,45,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,Vintage,,,,,,45mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3,True,0.3947368421052631
Hawk,V-Lite,55,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,Vintage,,,,,,55mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3,True,0.3947368421052631
Hawk,V-Lite,65,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,Vintage,,,,,,65mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3,True,0.3947368421052631
Hawk,V-Lite,80,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,Vintage,,,,,,80mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3,True,0.3947368421052631
Hawk,V-Lite,110,T3.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,Vintage,,,,,,110mm Hawk V-Lite Anamorphic Vintage ‘74 T3.1,True,0.4102564102564102
Hawk,V-Lite,140,T3.6,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,Vintage,,,,,,140mm Hawk V-Lite Anamorphic Vintage ‘74 T3.6,True,0.4102564102564102
Lomo,Lomo,35,T2.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Lomo T2.5,False,1.0
Lomo,Lomo,50,T2.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Lomo T2.4,False,1.0
Lomo,Lomo,75,T2.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Lomo T2.5,False,1.0
Lomo,Lomo,150,T3.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm Lomo T3.6,False,1.0
Lomo,Lomo,300,T4.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,300mm Lomo T4.7,False,1.0
Lomo,Lomo,500,T6.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,500mm Lomo T6.9,False,1.0
,Elite,24.5,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5mm Elite Anamorphic Prime T2.1,False,0.6
,Elite,32,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Elite Anamorphic Prime T2.2,True,0.5714285714285714
,Elite,50,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Elite Anamorphic Prime T2.2,True,0.5714285714285714
,Elite,75,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Elite Anamorphic Prime T2.2,True,0.5714285714285714
,Elite,100,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Elite Anamorphic Prime T2.1,True,0.5862068965517241
,Elite,135,T2.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Elite Anamorphic Prime T2.5,True,0.5862068965517241
,,28,T3.9,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm TODD-AO Anamorphic Prime T3.9,True,0.3666666666666666
,,35,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm TODD-AO Anamorphic Prime T2,True,0.3214285714285714
,,38,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,38mm TODD-AO Anamorphic Prime T2,True,0.3214285714285714
,,50,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm TODD-AO Anamorphic Prime T2.3,True,0.3666666666666666
,,55,T1.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm TODD-AO Anamorphic Prime T1.3,True,0.3666666666666666
,,55,T1.4,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,2nd Gen,,,,,,,,55mm TODD-AO Anamorphic Prime T1.4 (2nd Gen),True,0.4473684210526316
,,75,T2.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm TODD-AO Anamorphic Prime T2.5,True,0.3666666666666666
,,75,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm TODD-AO Anamorphic Prime T2.2,True,0.3666666666666666
,,85,T1.4,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Todd-AO Anamorphic Prime T1.4,True,0.3666666666666666
,,100,T3.4,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Todd-AO Anamorphic Prime T3.4,True,0.3870967741935484
,,200,T3.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm TODD-AO Anamorphic Prime T3.5,True,0.3870967741935484
,Neo-Ao,32,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm NEO-AO T2.2 Anamorphic,True,0.4583333333333333
,Neo-Ao,40,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm NEO-AO T2.2 Anamorphic,True,0.4583333333333333
,Neo-Ao,50,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm NEO-AO T2.1 Anamorphic,True,0.4583333333333333
,Neo-Ao,60,T1.6,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,60mm NEO-AO T1.6 Anamorphic,True,0.4583333333333333
,Neo-Ao,75,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm NEO-AO T2.1 Anamorphic,True,0.4583333333333333
,Neo-Ao,85,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm NEO-AO T2 Anamorphic,True,0.4090909090909091
,Neo-Ao,100,T2.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm NEO-AO T2.5 Anamorphic,True,0.48
,Neo-Ao,127,T3.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,127mm NEO-AO T3.1 Anamorphic,True,0.48
,,35,T1.4,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Cineovision Anamorphic Prime T1.4,True,0.3235294117647059
,,50,T1.4,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cineovision Anamorphic Prime T1.4,True,0.3235294117647059
,,85,T1.4,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Cineovision Anamorphic Prime T1.4,True,0.3235294117647059
Optex,Super Cine,4,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,4mm Optex Super CineT2.0,False,0.9047619047619048
Optex,Optex,5.5,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5mm Optex T2.0,False,1.0
Optex,Optex,10.5,T2.1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5mm Optex T2.1,False,1.0
,Elite,4.5,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5mm Elite T1.3 Prime Lens,False,0.7391304347826086
,Elite,7,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,7mm Elite T1.3 Prime Lens,False,0.7142857142857143
,Elite,20,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm Elite T1.3 Prime Lens,False,0.7272727272727273
Optika,Elite,35,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Optika/Elite T1.3,False,0.85
,,35,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Panther T1.3,True,0.4
